source;target;weight
libbātu [[rage]];elû [[go up, tall, upper, upper one, high, remove, high one, go out, top, upper part]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];hīrtu [[(equal ranking) wife, (equal-ranking) wife]];0.035
narāmtu [[loved one, beloved, beloved (woman)]];Aya [[1]];0.016
narāmtu [[loved one, beloved, beloved (woman)]];abbūtu [[fatherhood]];0.013
narāmtu [[loved one, beloved, beloved (woman)]];kallātu [[daughter-in-law, bride]];0.01
narāmtu [[loved one, beloved, beloved (woman)]];ša&&ēkallu [[of&&palace]];0.009
narāmtu [[loved one, beloved, beloved (woman)]];sekretu [[enclosed (woman)]];0.007
narāmtu [[loved one, beloved, beloved (woman)]];awû [[speak]];0.006
narāmtu [[loved one, beloved, beloved (woman)]];damiqtu [[good, good fortune]];0.006
narāmtu [[loved one, beloved, beloved (woman)]];lemēnu [[be(come) bad]];0.006
narāmtu [[loved one, beloved, beloved (woman)]];Šerʾu [[Furrow, Spica (in Virgo)]];0.005
narāmtu [[loved one, beloved, beloved (woman)]];akītu [[(a cultic festival)]];0.005
narāmtu [[loved one, beloved, beloved (woman)]];dārītu [[perpetuity]];0.005
narāmtu [[loved one, beloved, beloved (woman)]];šurbû [[very great, very great one]];0.005
narāmtu [[loved one, beloved, beloved (woman)]];Mullissu [[1]];0.005
narāmtu [[loved one, beloved, beloved (woman)]];mahru [[front, that can be faced, (s.th.) that can be faced, received]];0.004
narāmtu [[loved one, beloved, beloved (woman)]];narāmu [[loved, loved one]];0.004
narāmtu [[loved one, beloved, beloved (woman)]];parāsu [[cut (off), stop]];0.004
narāmtu [[loved one, beloved, beloved (woman)]];Ningal [[1]];0.004
narāmtu [[loved one, beloved, beloved (woman)]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];bēlūtu [[rule, lordship]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];ṣabātu [[seize]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];awātu [[word]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];Delebat [[Venus]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];palāsu [[look (at), look at, see, look]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];bēltu [[lady]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];qibītu [[speech]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];mūšabu [[dwelling]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];šuklulu [[complete, perfect one]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];epištu [[deed]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];ummu [[mother, heat, summer, (a reed or rush rope), (a bird), fever]];0.003
narāmtu [[loved one, beloved, beloved (woman)]];Marduk [[1]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];qaqqadu [[head]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];Šamaš [[1]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];ilu [[god, lament, song, pure]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];rašû [[acquire, possessing, be(come) red, slacken, acquired]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];šamû [[sky, heaven, rain]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];ṭehû [[be(come) near to, be(come) near, approach, near, coming near, approaching]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];kussû [[chair, throne, bound]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];šipru [[sending, work, message]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];damqu [[good, good one]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];kânu [[be(come) permanent, be(come permanent)]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];palû [[period of office, reign (of a king), reign, the sign BAL, (meaning uncertain)]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];wašābu [[sit (down), sit (down)?]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];šīmtu [[fate, what is fixed]];0.002
narāmtu [[loved one, beloved, beloved (woman)]];awīlu [[man]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];epēšu [[do]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];šarru [[king, bent]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];alāku [[go, multiply, travel]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];dīnu [[legal decision, judged]];0.001
narāmtu [[loved one, beloved, beloved (woman)]];ūmu [[day, storm(-demon)]];0.001
narāmu [[loved, loved one]];Mami [[1]];0.013
narāmu [[loved, loved one]];narāmu [[loved, loved one]];0.012
narāmu [[loved, loved one]];Dagan [[1]];0.012
narāmu [[loved, loved one]];šahtu [[reverent one, reverent]];0.011
narāmu [[loved, loved one]];šūpû [[resplendent one, made apparent]];0.01
narāmu [[loved, loved one]];nišītu [[lifting]];0.01
narāmu [[loved, loved one]];kašūšu [[(divine weapon), (a divine weapon)]];0.01
narāmu [[loved, loved one]];migru [[consent]];0.009
narāmu [[loved, loved one]];naʾdu [[praised one, attentive, praised, attentive one]];0.009
narāmu [[loved, loved one]];Enlil [[1]];0.008
narāmu [[loved, loved one]];mušerbu [[one who makes surpassing]];0.008
narāmu [[loved, loved one]];anuntu [[fight]];0.007
narāmu [[loved, loved one]];Zarpanitu [[1]];0.007
narāmu [[loved, loved one]];itûtu [[selection]];0.007
narāmu [[loved, loved one]];Ištar [[1, sex-goddess]];0.006
narāmu [[loved, loved one]];bukru [[son]];0.006
narāmu [[loved, loved one]];Marduk [[1]];0.006
narāmu [[loved, loved one]];Erua [[1]];0.006
narāmu [[loved, loved one]];rubû [[ruler, prince]];0.006
narāmu [[loved, loved one]];hišihtu [[requirement]];0.006
narāmu [[loved, loved one]];šašmu [[(single) combat]];0.006
narāmu [[loved, loved one]];Ninšiku [[1]];0.006
narāmu [[loved, loved one]];Tašmetu [[1]];0.006
narāmu [[loved, loved one]];meṣherūtu [[childhood]];0.006
narāmu [[loved, loved one]];iltu [[goddess, chaff]];0.006
narāmu [[loved, loved one]];ilu [[god, lament, song, pure]];0.005
narāmu [[loved, loved one]];rēʾû [[shepherd]];0.005
narāmu [[loved, loved one]];gašru [[very strong, strong one, strong, very strong one]];0.005
narāmu [[loved, loved one]];Ninurta [[1]];0.005
narāmu [[loved, loved one]];išallim [[be(come) favourable]];0.005
narāmu [[loved, loved one]];šakkanakku [[(military) governor, (military) general]];0.005
narāmu [[loved, loved one]];lalû [[plenty, the sign LA]];0.005
narāmu [[loved, loved one]];Aššur [[1, Assyria, Ashur]];0.005
narāmu [[loved, loved one]];āhizu [[one who takes, informed person]];0.005
narāmu [[loved, loved one]];biblu [[the (action of) bringing, (action of) bringing, bringing]];0.005
narāmu [[loved, loved one]];itpēšu [[expert, expert one]];0.005
narāmu [[loved, loved one]];šarratu [[queen]];0.005
narāmu [[loved, loved one]];terṣu [[stretching out, pointing]];0.005
narāmu [[loved, loved one]];Aya [[1]];0.005
narāmu [[loved, loved one]];kidudû [[rites]];0.005
narāmu [[loved, loved one]];ridûtu [[inheritance, appropriation]];0.005
narāmu [[loved, loved one]];libbu [[interior, heart, inner body, (a kind of bread)]];0.004
narāmu [[loved, loved one]];qardu [[valiant, hero, valiant one, valliant]];0.004
narāmu [[loved, loved one]];ilittu [[birth]];0.004
narāmu [[loved, loved one]];muttabbilu [[servant, carrying, one who maintains]];0.004
narāmu [[loved, loved one]];Niššiku [[1]];0.004
narāmu [[loved, loved one]];ROYALTY [?];0.004
narāmu [[loved, loved one]];binûtu [[creation]];0.004
narāmu [[loved, loved one]];narāmtu [[loved one, beloved, beloved (woman)]];0.004
narāmu [[loved, loved one]];nēmequ [[wisdom]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];šutadduru [[constantly terrified]];0.022
palhu [[fearful, fearful one, fearsome, fearsome one]];Muskaya_E [?];0.013
palhu [[fearful, fearful one, fearsome, fearsome one]];idāti [[ominous condition]];0.009
palhu [[fearful, fearful one, fearsome, fearsome one]];ittāti [[sign]];0.008
palhu [[fearful, fearful one, fearsome, fearsome one]];ēdēnû [[single]];0.008
palhu [[fearful, fearful one, fearsome, fearsome one]];adru [[dark, afraid, scared, threshing floor]];0.007
palhu [[fearful, fearful one, fearsome, fearsome one]];putuqqu [[regularly attentive, constantly attentive]];0.007
palhu [[fearful, fearful one, fearsome, fearsome one]];sissiktu [[hem]];0.007
palhu [[fearful, fearful one, fearsome, fearsome one]];wašru [[submissive, submissive one]];0.006
palhu [[fearful, fearful one, fearsome, fearsome one]];emqu [[wise, wise one]];0.006
palhu [[fearful, fearful one, fearsome, fearsome one]];rāšû [[rich, one who acquires, creditor, owner, affected]];0.006
palhu [[fearful, fearful one, fearsome, fearsome one]];niqittu [[anxiety, retaliation]];0.006
palhu [[fearful, fearful one, fearsome, fearsome one]];rahṣu [[submerged, drenched, flooded, confident, devastated]];0.006
palhu [[fearful, fearful one, fearsome, fearsome one]];lumnu [[evil]];0.005
palhu [[fearful, fearful one, fearsome, fearsome one]];salāmu [[be(come) at peace, amity, be(come) at peace (with someone)]];0.005
palhu [[fearful, fearful one, fearsome, fearsome one]];pānu [[front, unit, face, (a basket), basket]];0.005
palhu [[fearful, fearful one, fearsome, fearsome one]];Gimiraya_E [?];0.005
palhu [[fearful, fearful one, fearsome, fearsome one]];ilu [[god, lament, song, pure]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];mūšu [[night]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];ešertu [[chapel, group of ten, shrine]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];šeʾû [[seek (out), seek]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];hiṭītu [[shortfall]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];naṣru [[guarded one, guarded]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];agû [[crown, wave, tiara]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];zāninu [[provisioner, providing]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];asû [[physician, (a wooden part of the loom)]];0.004
palhu [[fearful, fearful one, fearsome, fearsome one]];qabû [[say, said, speech, speak, spoken]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];šakkanakku [[(military) governor, (military) general]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];narāmu [[loved, loved one]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];uznu [[ear]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];libbu [[interior, heart, inner body, (a kind of bread)]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];rašû [[acquire, possessing, be(come) red, slacken, acquired]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];Bel [[1]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];šarru [[king, bent]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];Ebabbar_P [?];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];mayyālu [[bed]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];šittu [[sleep, remnant, excrement, (a kind of meat), remainder]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];Ezida_P [?];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];muddišu [[one who renews, restorer]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];alāku [[go, multiply, travel]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];ṣillu [[shade]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];râbu [[quake, tremble, replace]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];qâlu [[pay attention]];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];Urarṭaya_E [?];0.003
palhu [[fearful, fearful one, fearsome, fearsome one]];šemû [[hear, listen, hearing, heard, accept (prayer), informed]];0.002
palhu [[fearful, fearful one, fearsome, fearsome one]];bēlu [[lord]];0.002
palhu [[fearful, fearful one, fearsome, fearsome one]];lemnu [[bad, bad one, evil, evil one]];0.002
palhu [[fearful, fearful one, fearsome, fearsome one]];šuttu [[dream]];0.002
palhu [[fearful, fearful one, fearsome, fearsome one]];ṭābu [[good, favourable, sweet, good one]];0.002
palhu [[fearful, fearful one, fearsome, fearsome one]];damqu [[good, good one]];0.002
palāhu [[fear, be(come) afraid]];rasānu [[soak]];0.01
palāhu [[fear, be(come) afraid]];namurratu [[awe-inspiringly radiance, awe-inspiring radiance]];0.009
palāhu [[fear, be(come) afraid]];nakādu [[beat]];0.008
palāhu [[fear, be(come) afraid]];Belet-Arbail [[1]];0.008
palāhu [[fear, be(come) afraid]];rāsinūtu [[activity of tanner]];0.007
palāhu [[fear, be(come) afraid]];šitmuru [[very wild, praised]];0.007
palāhu [[fear, be(come) afraid]];naquttu [[critical situation]];0.007
palāhu [[fear, be(come) afraid]];tārītu [[nurse, stripping]];0.007
palāhu [[fear, be(come) afraid]];haṣāṣu [[snap off, erect (reed hut)]];0.006
palāhu [[fear, be(come) afraid]];kakku [[stick, weapon]];0.006
palāhu [[fear, be(come) afraid]];palāhu [[fear, be(come) afraid]];0.006
palāhu [[fear, be(come) afraid]];šarru [[king, bent]];0.005
palāhu [[fear, be(come) afraid]];ilu [[god, lament, song, pure]];0.005
palāhu [[fear, be(come) afraid]];niqittu [[anxiety, retaliation]];0.005
palāhu [[fear, be(come) afraid]];galātu [[tremble]];0.005
palāhu [[fear, be(come) afraid]];pānu [[front, unit, face, (a basket), basket]];0.005
palāhu [[fear, be(come) afraid]];munehhu [[who repulses]];0.005
palāhu [[fear, be(come) afraid]];egû [[negligent, antimony (paste), be(come) lazy, the sign E, negligent one]];0.005
palāhu [[fear, be(come) afraid]];anzillu [[taboo]];0.005
palāhu [[fear, be(come) afraid]];galû [[be(come) deported, be deported]];0.005
palāhu [[fear, be(come) afraid]];libbu [[interior, heart, inner body, (a kind of bread)]];0.004
palāhu [[fear, be(come) afraid]];napištu [[throat]];0.004
palāhu [[fear, be(come) afraid]];tāhāzu [[battle]];0.004
palāhu [[fear, be(come) afraid]];ashar [[(a kind of stone)]];0.004
palāhu [[fear, be(come) afraid]];ṣabātu [[seize]];0.004
palāhu [[fear, be(come) afraid]];muhhu [[skull]];0.004
palāhu [[fear, be(come) afraid]];nadānu [[give, gift]];0.004
palāhu [[fear, be(come) afraid]];baṭlu [[ceased one, ceased]];0.004
palāhu [[fear, be(come) afraid]];dannu [[strong, strong one, (large) vat, mighty, (large)vat]];0.004
palāhu [[fear, be(come) afraid]];ezēbu [[leave]];0.004
palāhu [[fear, be(come) afraid]];Arbakku_P [?];0.004
palāhu [[fear, be(come) afraid]];šarrūtu [[kingship]];0.004
palāhu [[fear, be(come) afraid]];wašāru [[sink down]];0.004
palāhu [[fear, be(come) afraid]];bēlu [[lord]];0.004
palāhu [[fear, be(come) afraid]];Til-turahi_P [?];0.004
palāhu [[fear, be(come) afraid]];ilūtu [[godhead, divinity]];0.004
palāhu [[fear, be(come) afraid]];wašru [[submissive, submissive one]];0.004
palāhu [[fear, be(come) afraid]];mūdû [[knowing, knower, one who is familiar, that who is wise]];0.004
palāhu [[fear, be(come) afraid]];Yaudayu_E [?];0.004
palāhu [[fear, be(come) afraid]];Gimirayu_E [?];0.004
palāhu [[fear, be(come) afraid]];kizû [[animal-trainer, groom]];0.004
palāhu [[fear, be(come) afraid]];harādu [[fit together, be(come) awake]];0.004
palāhu [[fear, be(come) afraid]];tukkulu [[encouraged]];0.004
palāhu [[fear, be(come) afraid]];abu&&abu [[father&&father]];0.004
palāhu [[fear, be(come) afraid]];bâšu [[be(come) ashamed, ashamed, come to shame]];0.003
palāhu [[fear, be(come) afraid]];šakānu [[put]];0.003
palāhu [[fear, be(come) afraid]];ālu [[city, village, town, ram]];0.003
palāhu [[fear, be(come) afraid]];kappu [[wing, curved, hand]];0.003
palāhu [[fear, be(come) afraid]];zikru [[utterance]];0.003
palāhu [[fear, be(come) afraid]];pû [[mouth, chaff]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];nashu [[torn out, deportee, torn]];0.031
parādu [[be(come) scared, be(come) fearful, separate oneself]];tamītu [[oath]];0.029
parādu [[be(come) scared, be(come) fearful, separate oneself]];šupêlu [[exchange]];0.025
parādu [[be(come) scared, be(come) fearful, separate oneself]];bēru [[double hour, distant, unit, selected, selected one, choice, double-hour]];0.02
parādu [[be(come) scared, be(come) fearful, separate oneself]];enû [[change, overturned, loincloth, changed]];0.019
parādu [[be(come) scared, be(come) fearful, separate oneself]];māru&&bārû [[son&&diviner]];0.019
parādu [[be(come) scared, be(come) fearful, separate oneself]];kūnu [[be(come) permanent, firmness, firm]];0.017
parādu [[be(come) scared, be(come) fearful, separate oneself]];šâlu [[ask, rejoice]];0.014
parādu [[be(come) scared, be(come) fearful, separate oneself]];pû [[mouth, chaff]];0.012
parādu [[be(come) scared, be(come) fearful, separate oneself]];gilittu [[terror]];0.01
parādu [[be(come) scared, be(come) fearful, separate oneself]];pirittu [[terror]];0.01
parādu [[be(come) scared, be(come) fearful, separate oneself]];labšu [[clothed]];0.008
parādu [[be(come) scared, be(come) fearful, separate oneself]];išallim [[be(come) favourable]];0.007
parādu [[be(come) scared, be(come) fearful, separate oneself]];wardatu&&lilî [[girl&&(a demon)]];0.006
parādu [[be(come) scared, be(come) fearful, separate oneself]];pašāšu [[anoint]];0.006
parādu [[be(come) scared, be(come) fearful, separate oneself]];Šamaš [[1]];0.006
parādu [[be(come) scared, be(come) fearful, separate oneself]];rabû [[big, be(come) big, great, big one, set, fourth, great one, to be big]];0.005
parādu [[be(come) scared, be(come) fearful, separate oneself]];haṭû [[do wrong, defective]];0.005
parādu [[be(come) scared, be(come) fearful, separate oneself]];ardu [[slave]];0.005
parādu [[be(come) scared, be(come) fearful, separate oneself]];aršu [[dirty]];0.005
parādu [[be(come) scared, be(come) fearful, separate oneself]];qātu [[hand]];0.004
parādu [[be(come) scared, be(come) fearful, separate oneself]];šatû [[drink, knot together, knotted, knotted one]];0.004
parādu [[be(come) scared, be(come) fearful, separate oneself]];mazzāzu [[position]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];Suhurmašu [[Goatfish, Capricorn]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];ištaru [[goddess]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];laptu [[touched, turnip, roasted barley]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];bennu [[epilepsy]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];bēlu [[lord]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];ṣubātu [[textile, textile, garment]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];ginû [[regular contribution (to temple), child, regular contribution]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];mūšu [[night]];0.003
parādu [[be(come) scared, be(come) fearful, separate oneself]];amāru [[see, appear, experience, pile up bricks]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];Zappu [[Bristle, 1, Pleiades]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];tebû [[get up, arise, arisen, rising]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];mayyālu [[bed]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];ewû [[twisted, become, one who becomes, changed]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];lapātu [[touch]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];akālu [[eat, hurt]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];itû [[boundary, river bank]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];ṣerru [[socket for doorpost, snake, enmity]];0.002
parādu [[be(come) scared, be(come) fearful, separate oneself]];qaqqaru [[ground, earth]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];ilu [[god, lament, song, pure]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];awīlu [[man]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];nasāhu [[tear out, pull out]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];šasû [[shout, shouted]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];apālu [[pay, answer]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];šubtu [[seat, dwelling]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];luʾʾû [[sully, sullied]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];annu [[(word of) consent]];0.001
parādu [[be(come) scared, be(come) fearful, separate oneself]];kīnu [[permanent, permanent one, correct, reliable one, true]];0.001
pirittu [[terror]];ḫātu [[terror]];0.04
pirittu [[terror]];gilittu [[terror]];0.038
pirittu [[terror]];adirtu [[gloominess, fear]];0.025
pirittu [[terror]];ḫīpu [[break]];0.025
pirittu [[terror]];ḫūṣu [[pain]];0.024
pirittu [[terror]];ašuštu [[affliction]];0.024
pirittu [[terror]];arurtu [[famine]];0.018
pirittu [[terror]];agašgû [[youngest son]];0.015
pirittu [[terror]];puḫpuḫḫû [[squabble]];0.015
pirittu [[terror]];mūšu [[night]];0.01
pirittu [[terror]];diliptu [[sleeplessness, sleeplessnes]];0.009
pirittu [[terror]];qūlu [[silence]];0.009
pirittu [[terror]];parādu [[be(come) scared, be(come) fearful, separate oneself]];0.009
pirittu [[terror]];māru&&bārû [[son&&diviner]];0.009
pirittu [[terror]];labšu [[clothed]];0.009
pirittu [[terror]];kabbaru [[very thick]];0.008
pirittu [[terror]];arratu [[curse]];0.008
pirittu [[terror]];tamītu [[oath]];0.008
pirittu [[terror]];nashu [[torn out, deportee, torn]];0.008
pirittu [[terror]];aršu [[dirty]];0.008
pirittu [[terror]];nissatu [[wailing]];0.006
pirittu [[terror]];ṣubātu [[textile, textile, garment]];0.006
pirittu [[terror]];ginû [[regular contribution (to temple), child, regular contribution]];0.006
pirittu [[terror]];kūnu [[be(come) permanent, firmness, firm]];0.006
pirittu [[terror]];hātu [[terror, the sign HAD₂]];0.005
pirittu [[terror]];enû [[change, overturned, loincloth, changed]];0.005
pirittu [[terror]];šupêlu [[exchange]];0.005
pirittu [[terror]];šapāku [[heap up]];0.004
pirittu [[terror]];ṣāltu [[combat]];0.004
pirittu [[terror]];kūru [[depression, kiln, (part of a reed), the sign KUR]];0.004
pirittu [[terror]];šatû [[drink, knot together, knotted, knotted one]];0.004
pirittu [[terror]];pašāšu [[anoint]];0.004
pirittu [[terror]];libbu [[interior, heart, inner body, (a kind of bread)]];0.003
pirittu [[terror]];amāru [[see, appear, experience, pile up bricks]];0.003
pirittu [[terror]];pû [[mouth, chaff]];0.003
pirittu [[terror]];ardu [[slave]];0.003
pirittu [[terror]];luʾʾû [[sully, sullied]];0.003
pirittu [[terror]];akālu [[eat, hurt]];0.003
pirittu [[terror]];ittu [[sign, peculiarity]];0.002
pirittu [[terror]];šaqû [[be(come) high, give to drink, high, high one, given to drink, irrigated, (a spade), be(come)high]];0.002
pirittu [[terror]];kanāšu [[bow down, gather in]];0.002
pirittu [[terror]];rapšu [[wide, winnowing shovel]];0.002
pirittu [[terror]];irtu [[breast, (a kind of song), chest]];0.002
pirittu [[terror]];qātu [[hand]];0.002
pirittu [[terror]];rašû [[acquire, possessing, be(come) red, slacken, acquired]];0.002
pirittu [[terror]];awīlūtu [[mankind, humanity]];0.002
pirittu [[terror]];ṭūbu [[goodness]];0.002
pirittu [[terror]];lapātu [[touch]];0.002
pirittu [[terror]];dabābu [[speak, talk]];0.001
pirittu [[terror]];mādu [[many, many one, numerous one]];0.001
pulhu [[terror]];melemmu [[fearsome radiance]];0.042
pulhu [[terror]];sahāpu [[envelop, overwhelm]];0.029
pulhu [[terror]];urbu [[(a work gang)]];0.01
pulhu [[terror]];šalšu [[third]];0.007
pulhu [[terror]];Aššur [[1, Assyria, Ashur]];0.006
pulhu [[terror]];Hubuškayu_E [?];0.006
pulhu [[terror]];Gilzanayu_E [?];0.006
pulhu [[terror]];napālu [[dig, dig out, (meaning uncertain)]];0.006
pulhu [[terror]];naqāru [[demolish]];0.006
pulhu [[terror]];bēlūtu [[rule, lordship]];0.006
pulhu [[terror]];Ṣidunu_P [?];0.006
pulhu [[terror]];Mazamua_P [?];0.005
pulhu [[terror]];maddattu [[payment]];0.005
pulhu [[terror]];warādu [[go down, descend]];0.005
pulhu [[terror]];Que_E [?];0.005
pulhu [[terror]];ālu [[city, village, town, ram]];0.004
pulhu [[terror]];išātu [[fire]];0.004
pulhu [[terror]];ṣimittu [[binding, (an architectural feature)]];0.004
pulhu [[terror]];ezēbu [[leave]];0.004
pulhu [[terror]];namurratu [[awe-inspiringly radiance, awe-inspiring radiance]];0.004
pulhu [[terror]];tabāku [[pour (out), pour out, heap up]];0.004
pulhu [[terror]];Hatti_P [?];0.004
pulhu [[terror]];kadrû [[present]];0.004
pulhu [[terror]];takkassu [[(small) block of stone, unworked block]];0.004
pulhu [[terror]];qerēbu [[be(come) close, approach]];0.003
pulhu [[terror]];bēlu [[lord]];0.003
pulhu [[terror]];šēpu [[foot]];0.003
pulhu [[terror]];ṣabātu [[seize]];0.003
pulhu [[terror]];šadû [[mountain, mountain(s), east, east wind, (a mineral component of glaze)]];0.003
pulhu [[terror]];līṭu [[hostage, sketch]];0.003
pulhu [[terror]];ṣarāpu [[burn, be(come) loud]];0.003
pulhu [[terror]];liwītu [[packaging, rim, circumference, entourage]];0.003
pulhu [[terror]];šarāpu [[burn]];0.003
pulhu [[terror]];Namri_P [?];0.003
pulhu [[terror]];redû [[be(come) suitable, soldier, accompany, accompanying, accompanied, lead, (meaning uncertain)]];0.003
pulhu [[terror]];gerru [[way, cub, lion cub]];0.003
pulhu [[terror]];wardūtu [[slavery]];0.003
pulhu [[terror]];mūrnisqu [[select young animal]];0.003
pulhu [[terror]];ṣēru [[back]];0.002
pulhu [[terror]];dâku [[kill, killed]];0.002
pulhu [[terror]];biltu [[load, fruit-bearing]];0.002
pulhu [[terror]];kakku [[stick, weapon]];0.002
pulhu [[terror]];Kalhu_P [?];0.002
pulhu [[terror]];nabalkutu [[cross over, crossed over, having crossed over]];0.002
pulhu [[terror]];ROYALTY [?];0.002
pulhu [[terror]];napištu [[throat]];0.002
pulhu [[terror]];namāšu [[set oneself in motion, set (oneself) in motion, set (o.s.) in motion]];0.002
pulhu [[terror]];ebēru [[cross over, cross, paint (the face)]];0.002
pulhu [[terror]];ramānu [[self]];0.002
pulhu [[terror]];Marduk [[1]];0.002
puluhtu [[fear(someness), fear, awesomeness]];sahāpu [[envelop, overwhelm]];0.014
puluhtu [[fear(someness), fear, awesomeness]];hātu [[terror, the sign HAD₂]];0.014
puluhtu [[fear(someness), fear, awesomeness]];rašubbatu [[terrifying appearance, awesomeness]];0.008
puluhtu [[fear(someness), fear, awesomeness]];pariktu [[violent act, (a wall or fence), injustice, blockage]];0.008
puluhtu [[fear(someness), fear, awesomeness]];Dilmun_P [?];0.007
puluhtu [[fear(someness), fear, awesomeness]];dāṣtu [[treachery]];0.007
puluhtu [[fear(someness), fear, awesomeness]];melemmu [[fearsome radiance]];0.006
puluhtu [[fear(someness), fear, awesomeness]];kišukku [[captivity, grating?]];0.006
puluhtu [[fear(someness), fear, awesomeness]];namrīru [[awe-inspiring radiance]];0.006
puluhtu [[fear(someness), fear, awesomeness]];ṣâlu [[fight]];0.006
puluhtu [[fear(someness), fear, awesomeness]];dāʾipu [[repeller, one who pushes away, one who knocks]];0.005
puluhtu [[fear(someness), fear, awesomeness]];ilūtu [[godhead, divinity]];0.005
puluhtu [[fear(someness), fear, awesomeness]];namurratu [[awe-inspiringly radiance, awe-inspiring radiance]];0.005
puluhtu [[fear(someness), fear, awesomeness]];rāšû [[rich, one who acquires, creditor, owner, affected]];0.005
